Repo,Issue-no,Issue-title,Issue-body,Issue-reaction-total-count,Issue-reaction-plus-one,Issue-reaction-minus-one,Issue-comments
ComputerScienceHouse/Constitution,189,Update number of on-floors + recalculate yearly budget,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:

Since dropping Fish from on-floor housing, the max number of on-floor members has dropped from 72 to 55. This should be reflected in section 5.D.1.C ""Breakdown of Dues for Directorship Budgets"" where the new suggested total budget should be $8800.

We used this budget number for 2019 20, but the change was never reflected constitutionally.",1,1,0,0
ComputerScienceHouse/Constitution,188,Reword ambiguous membership evaluation,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Reduce ambiguity in the membership eval voting section by being more specific.
",0,0,0,3
ComputerScienceHouse/Constitution,187,removed requirement for failed intro + active members to move off-floor,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Removed reference to failed active and intro members being required to move off-floor. 

This is something house currently does not do and something the SIH reviewers were concerned about.",0,0,0,0
ComputerScienceHouse/Constitution,186,removed requirement for chair and evals to be on floor,"Check one:
- [X ] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Removed requirement for evaluations director and chair to be on floor in order to qualify for the position.
",0,0,0,2
ComputerScienceHouse/Constitution,185,Correct undefined Resignation references,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Resignations -> Executive Board Resignations
Fixes undefined label warnings at compile time.
",0,0,0,1
ComputerScienceHouse/Constitution,184,Correct inconsistency in Intro Period extensions,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

If the Intro Process is extended, that Process's Evaluation may need to occur outside of the 6th and 10th week of the semster.",0,0,0,1
ComputerScienceHouse/Constitution,183,Remove outdated 'Housing Points' and cleanup Housing Priority,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

We use the 'Housing Priority System' and 'Housing Priority Points'. We
don't need to also define 'Housing Points' in a different place, with a
conflicting definition.

This PR brings the constitution in line with current practice, and makes the constitution less confusing and self contradictory.
",0,0,0,1
ComputerScienceHouse/Constitution,182,"Don't elect OpComm, Ad Hocs, or the Secretary","Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
#181 and #148 would require an election in the event of the resignation of the OpComm Director, the Secretary, or any AdHoc Director. This requires their replacement to be selected via the process we usually use to select that position.
",0,0,0,3
ComputerScienceHouse/Constitution,181,Elections are Mandatory,"This has already passed but it needed to be updated.

Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,0
ComputerScienceHouse/Constitution,180,Fixes Active Membership Requirements and Packet,"Active Membership is now awarded upon intro-members if they pass 10-weeks.

Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,0
ComputerScienceHouse/Constitution,179,Add texlive-formats-extra dependency to README for Debian (resolve #171),,0,0,0,1
ComputerScienceHouse/Constitution,178,Correct Makefile to handle references,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
The makefile needs to build twice so that previous references are understood.
",0,0,0,1
ComputerScienceHouse/Constitution,177,Add a missing 'and' to conditional description,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s): The description for a conditional was missing an ""and."" This adds it

",0,0,0,0
ComputerScienceHouse/Constitution,176,Capitalize Introductory Evaluations,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s): Capitalizing Introductory Evaluations because it's a proper term
",0,0,0,0
ComputerScienceHouse/Constitution,175,Make intro members not required to pay dues,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Changes introductory members being required to pay dues. 
",0,0,0,0
ComputerScienceHouse/Constitution,174,Rm housing evals,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Deletes bad references to Housing Evals, makes housing points automatic. Also updates constitution to current process.",0,0,0,3
ComputerScienceHouse/Constitution,173,Clarity for alumni in good standing ,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:
Section 3.B.7 and 3.C.2 are very vague about what happens when a member goes into alumni status. 
specifically in 3.C.2 

```Active members who depart house without passing the current operating session’s Membership Evaluations are considered to be Alumni in bad standing.  This may be appealed to the Executive Board in order to pursue a different outcome.```

The current operating session's membership evaluation is a little unclear on when member can become an alumni in good standing. Can this only be done over the summer? I'm not sure if this is the way we've done it in the past, and we should probably rethink it and bring it up to date. ",0,0,0,0
ComputerScienceHouse/Constitution,172,Merge the bylaws into the articles,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Merge the content of `bylaws.tex` into `articles.tex`, and rename `articles.tex -> constitution.tex`.
This will fix all of the broken or unclear cross document references.
It has the nasty side effect of, at the moment, requiring `\asubsubsubsubsection`s, but I'm very open to alternatives.

This change makes the documents simpler to read and removes structures that were made irrelevant by older changes.

The compiled document may be found [here](https:  csh.rit.edu ~mom bylaws-articles-merged.pdf)",0,0,0,0
ComputerScienceHouse/Constitution,171,Extra dependency needed on Ubuntu,"On Ubuntu, I also needed `texlive-formats-extra` in order to build. Maybe this is the same on Debian. I'm not sure what the equivalent `yum` package is, if needed.

```diff
diff --git a README.md b README.md
index 730f79a..4fdffc7 100644
--- a README.md
+++ b README.md
@@ -31,7 +31,7 @@ Must have make, and pdflatex installed.
 
 Installing dependencies on debian
 
-`sudo apt install texlive make`
+`sudo apt install texlive texlive-formats-extra make`
 
 Installing depencdencies on fedora
 
```",0,0,0,0
ComputerScienceHouse/Constitution,170,Use Travis CI to compile documents to PDFs and upload them to S3,"https:  s3.csh.rit.edu uploads articles.pdf
https:  s3.csh.rit.edu uploads bylaws.pdf

",0,0,0,0
ComputerScienceHouse/Constitution,169,update hazing note,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:

In section 4.B.1, at the bottom as an additional note, it reads 
```
Additional Note:  No hazing shall occur at any time during the Selection Process in accordance with theNew York State Hazing Laws.
```
which should probably be expanded upon, and also default to RIT's hazing policy instead of New York state law. Maybe make a new subsection for what is and is not permitted.",0,0,0,0
ComputerScienceHouse/Constitution,168,Update Eboard's responsibility as mandatory reporters,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:
In section 4.C.1.h, it says that it is Eboard's responsiblity to 

```To respect the privacy of House members confiding in the Executive Board, barring situations related to endangerment of oneself or others, sexual assault, or in the case of a Judicial Board```

But this year Eboard does act as mandatory reporters, and it would be a good idea to rewrite this to reflect that change. Though it might just stay the same, I want to be very sure that that definition and RIT's definition of a mandatory reporter line up.",0,0,0,0
ComputerScienceHouse/Constitution,167,Add combined membership agreement and code of conduct,"This PR combines CSH's past [membership agreement] with a new Code of Conduct describing our expectations for members' behaviors. Additionally, it is a step in the direction of consolidating all official CSH documents into this Constitution repository.

[membership agreement]: https:  github.com computersciencehouse membershipagreement

(I'll post a link to the rendered document as soon as I figure it out)",0,0,0,1
ComputerScienceHouse/Constitution,166,Allow Evaluations Appeals,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

This updates to current practice, and allows all evaluations decisions
to be appealed.
",0,0,0,0
ComputerScienceHouse/Constitution,165,Standardises the spelling of Ad-Hoc,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

It was very inconsistent so now it's `Ad-Hoc` everywhere.",0,0,0,0
ComputerScienceHouse/Constitution,164,Chairman -> Chair,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,1
ComputerScienceHouse/Constitution,163,Automatically pass All Green at Spring Evals,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

All members who have completed all of their requirements will automatically pass their Membership Evaluation.

This stems from recent conversations, where it has sounded as though we should never not be passing a member who has objectively completed their requirements.",0,0,0,3
ComputerScienceHouse/Constitution,162,Simplify the requirements for nominations,"By current practice, we don't restrict nomination only to qualified
members, so we should update that, so we can bring up candidates and
determine whether their merit should override the qualifications of a
seat.

Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

This is primarily to update to current practice. If we are going to bring up a candidate who isn't qualified and consider the possibility of an override of the qualifications, we allow them to be nominated before we do discussion and voting. This means we can bring up overrides at a House Meeting before ballots are distributed.

This change removes the requirement to be qualified from nominations and places it instead with the inclusion in ballots and the determination of winners.
",0,0,0,3
ComputerScienceHouse/Constitution,161,Spring is Objective,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Make Spring Objective (for reals)
",0,0,0,0
ComputerScienceHouse/Constitution,160,Replaced all instances of Chairman with Chairperson,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Makes chairman inclusive!
",0,0,0,5
ComputerScienceHouse/Constitution,159,Define amount of freshmen rooms,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:

Housing board selections thing - How many freshmen rooms should be reserved for next year 33%. ",0,0,0,2
ComputerScienceHouse/Constitution,158,"Revert ""Allow the Secretary to do their job""",Reverts ComputerScienceHouse Constitution#157,0,0,0,0
ComputerScienceHouse/Constitution,157,Allow the Secretary to do their job,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s): The secretary can't do their job it they aren't in eboard meetings, so this adds the House Secretary to the list of people allowed in closed.

",0,0,0,0
ComputerScienceHouse/Constitution,156,Merge the by-laws into the articles,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s): Deletes the by-laws and places their content into the articles.

Resolves #147 ",0,0,0,7
ComputerScienceHouse/Constitution,155,Full semester is not defined,"https:  github.com ComputerScienceHouse Constitution blob 3c28d9535f982426275e921b17e790424a48b907 articles.tex#L451
https:  github.com ComputerScienceHouse Constitution blob 3c28d9535f982426275e921b17e790424a48b907 articles.tex#L457

A full semester as referred to here is not defined, and could be taken to mean either a contiguous RIT semester or 16 weeks in total.",0,0,0,0
ComputerScienceHouse/Constitution,154,Remove the notarize reference,"We don't require this per the constitution

Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s): Per the constitution, we no longer need to print, sign, notarize, and place the document in the cabinet. But it's a file change, so it's semantic.

",0,0,0,4
ComputerScienceHouse/Constitution,153,Capitalise 'standard operating session',"'standard operating session' doesen't refer to the Standard Operating
Session.

Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Capitalise ‘Standard Operating Session’ so it matches the bylaws.
",0,0,0,0
ComputerScienceHouse/Constitution,152,Updating Constitution to match Current RIT Policy,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:
As is the goal of the new constitution committee, we are moving to update our constitution to fall more in line with current RIT policy and co-opt sections that push us towards more modern expectations. Sections we should work to include start with but are not limited to:

- [ ] Defined policy for practices often covered by Judicial's 
- [ ] Rights of members (from house and within house)
- [ ] Clearly defined Anti-Hazing policy
- [ ] Extension of RIT's policies where applicable

This list can expand and change, but this is the initial list based on recent discussions in house meeting as a starting point.",0,0,0,0
ComputerScienceHouse/Constitution,151,Fixing Inconsistent Membership Status,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Fixing Inconsistent Membership referencing #52 ",0,0,0,2
ComputerScienceHouse/Constitution,150,Outdated Housing Points Reference,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
If I'm reading this correctly... this is simply referring to winter evals that doesn't exist anymore.
",0,0,0,1
ComputerScienceHouse/Constitution,149,Update Packet Requirement,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Call me crazy, but maybe someone who got 60% of the required should not get an account.

",0,0,0,2
ComputerScienceHouse/Constitution,148,Elections Must Be Held for the Executive Board,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

We should have a process which requires elections to be held once someone resigns instead of having a possible interim director forever at the discretion of the Executive Board.
",0,0,0,1
ComputerScienceHouse/Constitution,147,References to other parts of the Constitution and By-Laws don't specify which document they are referring to,"Check one:
- [x] Semantic Issue: something about the meaning of the text is different
- [ ] Non-semantic Issue: Spelling, grammar, or formatting changes.

Summary of issue:
Constitution 3.A.2 contains ""the selection process as defined in 4.B."" the 4.B is ""linked"" to Section 4.B ""Closed Executive Board"" which is clearly not the selection process. I assume that this 4.B is referring to By-Laws 4.B, which are about the selection process. I propose this ""link"" should be removed or changed to be a link to the By-Laws (if possible).

Similar problems are in the documents as a whole, with both documents using the same numbering system and not specifying which document is being referred to. I propose that there should be some means to differentiating which document is being referred to.",0,0,0,0
ComputerScienceHouse/Constitution,146,Remove Temporary Amendment 2: Electric Boogaloo,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Removes the Temporary Amendment section entirely (see #143 for additional context), but retains a modified version of the Introductory Process timing change to allow for a larger application window without bringing back full rolling admissions.

Also allows us to have more than one Introductory Evaluations per year. 😂",0,0,0,0
ComputerScienceHouse/Constitution,145,Allow Evaluations Director to extend an Introductory Packet,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Allows the Evaluations Director to extend an Introductory Packet to accommodate extenuating circumstances. This brings the Constitution up-to-date with the processes we already have in place.",0,0,0,0
ComputerScienceHouse/Constitution,144,Remove unneccessary enumeration from Introductory Packet requirements,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Removes unnecessary nested enumeration from the Introductory Packet requirements section.",0,0,0,0
ComputerScienceHouse/Constitution,143,Remove the Temporary Amendment,"The temporary amendment was taken apart bit by bit until all the useful parts of it were gone. All that remained was the ability to make temporary amendment, made the packet percentage to get an account higher, and disallowed intro members from reapplying applying past the first week of each semester. I'd like to propose we don't cause this semester's intro members to go through a half-deconstructed process which we will get rid of entirely at the last HM of the semester. Just end it now.

Check one:
- [X ] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,1
ComputerScienceHouse/Constitution,143,Remove the Temporary Amendment,"The temporary amendment was taken apart bit by bit until all the useful parts of it were gone. All that remained was the ability to make temporary amendment, made the packet percentage to get an account higher, and disallowed intro members from reapplying applying past the first week of each semester. I'd like to propose we don't cause this semester's intro members to go through a half-deconstructed process which we will get rid of entirely at the last HM of the semester. Just end it now.

Check one:
- [X ] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,1
ComputerScienceHouse/Constitution,143,Remove the Temporary Amendment,"The temporary amendment was taken apart bit by bit until all the useful parts of it were gone. All that remained was the ability to make temporary amendment, made the packet percentage to get an account higher, and disallowed intro members from reapplying applying past the first week of each semester. I'd like to propose we don't cause this semester's intro members to go through a half-deconstructed process which we will get rid of entirely at the last HM of the semester. Just end it now.

Check one:
- [X ] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

",0,0,0,1
ComputerScienceHouse/Constitution,141,Secretary Responsibilities Update,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
No one knows what this means. 🥇 
",1,0,0,0
ComputerScienceHouse/Constitution,140,Updating How Bad Standing Votes Work,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
The way this is written is so bad. Theoretically, people voted to good standing should now be active and given off floor status which is just... bad.",0,0,0,3
ComputerScienceHouse/Constitution,139,Remove Freshman Project,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
After this year without freshman project, and years of discussing removing it, I believe it is time to remove it altogether with or without the temporary amendment passing at the end of the year.",0,0,0,0
ComputerScienceHouse/Constitution,138,Grammar.,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
That comma shouldn't be there.",0,0,0,1
ComputerScienceHouse/Constitution,137,Clarifies Resignation,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Just make it clear they're resigning their board position and not their membership.",0,0,0,0
ComputerScienceHouse/Constitution,136,Remove Freshman Project. Add Minor Project.,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Remove Freshman project. Add Minor Project.
Minor Project is a very small project that becomes a part of the ten weeks process. It is handled similarly to a major project, but with significantly smaller expectations. It aims to add a measure of passion and ability to learn to the intro process. Instead of successfully participating in Freshman Project, Introductory members will be expected to pass a minor project for their Introductory Evaluation.

Discussion post: 
https:  discourse.csh.rit.edu t amendment-remove-freshman-project-add-minor-project 128828",0,0,0,5
ComputerScienceHouse/Constitution,135,Removes the PR Directorship,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Removes the PR Directorship (7.A.1.D) from the Temporary Amendment Changes to Evals (7.A)",2,2,0,0
ComputerScienceHouse/Constitution,134,Make a line way more parsable.,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [x] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

It's pretty self explanatory.",0,0,0,0
ComputerScienceHouse/Constitution,133,Remove 'essay' requirement from intro packet,"Check one:
- [X] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Removes the ""essay"" requirements from the intro packet. It's antiquated with no real reason to include it that I've heard other than to have a very low hurdle for freshmen. This year we had someone hit 100% on packet but ""fail"" packet because they didn't submit the essay. IMO, if house decides someone is good enough to get 100, that's more than enough proof that them looking at the Calendar and pubsite doesn't change anything.",1,1,0,1
ComputerScienceHouse/Constitution,132,Update packet signature requirements,"Check one:
- [x] Semantic Change: something about the meaning of the text is different
- [ ] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

- Requires signature of **all** active members (both on- and off-floor)
- Lowers requirement of alumni (non-active members), advisors, and honorary members to 10, since off-floors now count under the active member category",0,0,0,8
ComputerScienceHouse/Constitution,131,Remove Pedantic Wording,"Judicial Process automatically covers the Temporary Amendment section.

Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):
Judicials were mentioned as the only source to make changes and interpretation to the temporary amendments section. This is pretty stupid. ",0,0,0,0
ComputerScienceHouse/Constitution,130,Squash,"Check one:
- [ ] Semantic Change: something about the meaning of the text is different
- [X] Non-semantic Change: Spelling, grammar, or formatting changes.

Summary of change(s):

Squashed bro",0,0,0,0
