Repo,Issue-no,Issue-title,Issue-body,Issue-reaction-total-count,Issue-reaction-plus-one,Issue-reaction-minus-one,Issue-comments
ivanperez-keera/Yampa,183,Make arrows less prominent in the descriptions,"The descriptions of Yampa in the README, the cabal file, and the main modules all make arrows core in Yampa.

Although Yampa provides arrow instances and is very often used with arrows, they are not really necessary. One can also use the applicative interface, Applicative Do and (category theoretic) composition, plus all the combinators included with the library.

I believe adoption would be higher if arrow combinators were not mentioned up-front.",0,0,0,0
ivanperez-keera/Yampa,182,URLs in travis badge point to old travis-ci.org website,"### Reasoning

The service Travis CI is migrating  open source projects from travis-ci.org to travis-ci.com. Yampa has been migrated among them.

The README.md contains a badge at the top that includes the build status of this project. At present, that badge points to the old location on travis-ci.org. Both the link to the image and to travis itself must be updated.

### Solution

The image and destination URLs in the Travis badge at the top of the `README.md` file need to be updated to point to the corresponding paths on travis-ci.com.

### Procedure

- Modify the `README.md` file to update the URLs. Check that the new URLs exist (a simple substitution of the domain name will not do).
- Commit with the following message:
 ```
Update Travis CI badge URLs in README. Refs #<this-issue-number>.

The service Travis CI is migrating open source projects from travis-ci.org to
travis-ci.com. Yampa has been migrated among them.

The README.md contains a badge at the top that includes the build status of
Yampa. At present, that badge points to the old location on travis-ci.org.

This commit updates the image and the destination URLs to point to their
new locations under the travis-ci.com domain.

[ci skip]
```

### Notes
- This is a great candidate issue for someone who wants to contribute to an open source library.
- The first line gives a simple, one-line summary. The Refs at the end gives a quick link to this issue without having to go into the commit. Do not use `fix` or `close` followed by the issue number: we'll use that in the commit message of the merge.
- The long description documents the issue and helps others review the change and understand both the reasoning and your solution.
- The `[ci skip]` at the end makes the CI server not re-compile Yampa with this change: because it touches the `README.md` file only, the code has not changed and it will continue to compile and pass all tests if it did before.

You can modify that message if you think other information is relevant or helpful, but please keep a similar structure.",0,0,0,0
ivanperez-keera/Yampa,181,Modules missing from other-modules in Cabal file,"### Reasoning

Compilation with tests enabled is reporting the following warning message:

```
<no location info>: warning: [-Wmissing-home-modules]
    These modules are needed for compilation but not listed in your .cabal file's other-modules: 
        AFRPTests
        AFRPTestsAccum
        AFRPTestsArr
        AFRPTestsBasicSF
        AFRPTestsCOC
        AFRPTestsCommon
        AFRPTestsComp
        AFRPTestsDelay
        AFRPTestsDer
        AFRPTestsEmbed
        AFRPTestsEvSrc
        AFRPTestsFirstSecond
        AFRPTestsKSwitch
        AFRPTestsLaws
        AFRPTestsLoop
        AFRPTestsLoopIntegral
        AFRPTestsLoopLaws
        AFRPTestsLoopPre
        AFRPTestsPSwitch
        AFRPTestsPre
        AFRPTestsRPSwitch
        AFRPTestsRSwitch
        AFRPTestsReact
        AFRPTestsSscan
        AFRPTestsSwitch
        AFRPTestsTask
        AFRPTestsUtils
        AFRPTestsWFG
 ```
 
 For details, see https:  app.travis-ci.com github ivanperez-keera Yampa jobs 537473119
 
A good aim would be to have a warning-free Yampa file. So, this does not break compilation, but it is desirable to fix.

### Steps to reproduce

Compile package with tests enabled and visualizing the output (`-j1`). The travis setup is running:
```
$ cabal install --enable-tests -fexamples -j1 yampa  yampa-test 
```
However, I believe the following ought to be sufficient:
```
$ cabal v1-install --enable-tests Yampa -j1
```
### Solution

- Declare the modules in the `other-modules` field of the appropriate component in the cabal file.

- Compile and check that it compiles without that warning as per the instructions above.

- Commit with the following message:

 ```
Declare test modules in cabal component. Refs #<this-issue-number>.

Some of the test modules are needed for compilation of the tests but not listed
in the `other-modules:` field. Cabal reports a warning about this during
compilation.

This commit modifies the Cabal file to list all modules used by the tests in
the appropriate components and fields. It has been tested with cabal-install
<cabal-install-version-number-you-tried>.
```

### Notes
- This is a great candidate issue for for someone who wants to contribute to an open source library.
- The first line gives a simple, one-line summary. The Refs at the end gives a quick link to this issue without having to go into the commit. Do not use `fix` or `close` followed by the issue number: we'll use that in the commit message of the merge.
- The long description documents the issue. It also helps others review the change and understand both the reasoning and your tests, if they need to replicate the status.

You can modify that message if you think other information is relevant or helpful, but please keep a similar structure.",0,0,0,0
ivanperez-keera/Yampa,180,Release Yampa 0.13.2,"Just to keep track of changes that relate to the release itself.
* Branch off develop.
* Bump version number in yampa and yampa-test.
* Document changes.
* Hide expose-core flag.
* Push to github.
* Confirm compilation with Travis CI.
* Fix issues, if any.
* Merge into master.
* Compile, test and cabal check locally.
* Push, wait for successful upload.
* Tag version.
* Merge into develop.
* Re-introduce expose-core flag.
* Push all branches and tags.",0,0,0,0
ivanperez-keera/Yampa,179,Haddock contains broken links,In #176 the structure of the repo changed. The Haddock documentation contains link to the old repo structure that now lead nowhere.,0,0,0,0
ivanperez-keera/Yampa,178,README contains broken link,In #176 the structure of the repo changed. The README contained a link to the yampa-test library that was left behind and now leads nowhere.,0,0,0,0
ivanperez-keera/Yampa,177,Installation instructions are outdated,"The installation instructions mention a sandbox command that no longer exists in newer versions of Cabal.

While users can still use `v1-sandbox` in cabal-install 3.2, that command is also gone in newer versions of cabal-install.",0,0,0,0
ivanperez-keera/Yampa,176,Re-structure repo,Re-structure repo so all libraries are in separate top-level directories.,0,0,0,0
ivanperez-keera/Yampa,175,Typo in FRP.Yampa haddock,"The text contains ""_possinly_ switching from one transformation to another"" when it should say ""_possibly_ switching from one transformation to another"".",0,0,0,0
ivanperez-keera/Yampa,174,Space leak,"Hello! This code causes space leak:
```haskell
#! usr bin env stack
-- stack runhaskell --package Yampa-0.13.1 --resolver lts-17.6

{-# LANGUAGE TupleSections #-}

import FRP.Yampa

testSF :: SF () ()
testSF = loopPre ((), ()) $ arr snd >>> arr fst >>> arr (,()) >>> arr ((),) >>> returnA

main :: IO ()
main = reactimate (pure ()) (\_ -> pure (0.1, Just ())) (\_ _ -> pure False) testSF
```

Unfortunately, I'm not much familiar with GHC profiling, so I'm still doing my research on that.",1,1,0,8
ivanperez-keera/Yampa,173,IdentityList on hackage?,"Hey Ivan, Keeras,

Have you considered turning the IdentityList into a standard hackage package, as it seems pervasive to various game projects written in FP-style style, arrowized FRP e.g. Yampa, Bearriver, etc.?

![image](https:  user-images.githubusercontent.com 3270083 107157479-97e68a80-6984-11eb-8515-2ce3250d5daa.png)

I would like to use this code, rather than re-inventing the wheel here, and the current copyright makes in unclear if I can use the code or whether I may get sued for using it in the future...  It would be nice to have a clear opensource solution.


Cheers,
Vlad",0,0,0,2
ivanperez-keera/Yampa,172,n-body solver issues,"Hey guys,

I am trying to make an n-body solver (a bunch of objects gravitationally attracted to each-other), the problem is that it seems that the inputs for the `gravity` function are read only once, as if it does not care that the input objects are updated. As a result, the objects are showing linear motion, as if only the very first configuration of forces ever existed. 
Probably I am missing something simple:

```haskell
updateObjects :: [Object] -> SF () [Object]
updateObjects objs =  parB . fmap (updateObject objs ) $ objs

updateObject :: [Object] -> Object -> SF () Object
updateObject objs obj0 =
  proc () -> do
    obj  <- gravity (objs, obj0) -< ()
    returnA -< obj

gravity :: ([Object], Object) -> SF () Object
gravity (objs, obj0) =
  proc () -> do
    let
      mtxs0 = view transforms obj0
      mtx0 = mtxs0!!0

      v0 = view velocity obj0
      m0 = view mass obj0
      ps = fmap (view (_w._xyz) . head . (view transforms)) objs :: [V3 Double]
      ms = fmap (view mass) objs :: [Double]
      
      p0 = view (_w._xyz) mtx0
      s  = 100000000000000.0
      a0 = foldr1 (^+^) $ fmap ((s *^) . gravity' p0 m0) $ zip ps ms :: V3 Double

    acc  <- ((view velocity obj0) ^+^) ^<< integral -< a0

    let mtx =
          mkTransformationMat
            rot
            tr
            where
              rot = (view _m33 mtx0)
              tr  = acc
              
    returnA -< obj0 { _transforms = [mtx] }

g = 6.673**(-11.0) :: Double    
  
gravity' :: V3 Double -> Double -> (V3 Double, Double) -> V3 Double
gravity' p0 m0 (p1, m1) = acc
  where
    dir  = p1 ^-^ p0                 :: V3 Double
    dist = 0.01 + norm (DT.trace (""dir :"" ++ show dir) $ dir)                  :: Double
    f    = g * m0 * m1   dist**2.0   :: Double
    acc  = (f   m1) *^ (dir ^  dist) :: V3 Double
-- | F = G*@mass*m2 (dist^2);          Newton's gravity equation
-- | a += (F @mass)*normalize(dir);    Acceleration
```

Do you see any obvious mistake that would lead to such behavior?

Cheers,
Vlad",1,1,0,7
ivanperez-keera/Yampa,171,Sampling frequency of mouse motion events.,"Hey guys,  is there a way to control the frequency at which mouse motion is being sampled in Yampa or Bear River?

It feels like the event stream is too dense, when I move the mouse and I could easily have less events, as the app is reacting to the relative mouse motion.

Just to clarify: when I rotate the camera with the keyboard cursor keys, it behaves as expected, but when I move the mouse, it almost feels like the app is trying to react too detailed to every position change of the mouse motion, it feels like it's lagging trying to process too many samples.


Does it sound familiar?  Can I fix it by controlling the sampling frequency? 

Cheers, 
Vlad",0,0,0,5
ivanperez-keera/Yampa,170,Typo in haddoc,,0,0,0,1
ivanperez-keera/Yampa,169,Update gitignore wrt. the gitignore project. Refs #158,"Update gitignore wrt. the gitignore project. Refs #158

### Problem
The file https:  raw.githubusercontent.com github gitignore master Haskell.gitignore contains many more entries than the `.gitignore` file in the top dir.

This has recently started being a problem because new versions of cabal (?) generate additional files not included in that `.gitignore`.

### Solution
Updated the `.gitignore` file to merge the records taken from the gitignore project (under `Taken from the gitignore project`) with the preexisting ones (under `Others`)",0,0,0,2
ivanperez-keera/Yampa,168,Update gitignore wrt. the gitignore project. Refs #158,"Update gitignore wrt. the gitignore project. Refs #158

### Problem
The file https:  raw.githubusercontent.com github gitignore master Haskell.gitignore contains many more entries than the `.gitignore` file in the top dir.

This has recently started being a problem because new versions of cabal (?) generate additional files not included in that `.gitignore`.

### Solution
Updated the `.gitignore` file to merge the records taken from the gitignore project (under `Taken from the gitignore project`) with the preexisting ones (under `Others`)",0,0,0,1
ivanperez-keera/Yampa,167,Create benchmark,"One of the main reasons for Yampa to have changed very little, and for so many PRs to take so long to integrate, is trying to make sure that we do not seriously impact performance or break the API when we do that.

We need a series of benchmarks for Yampa that allow us to 1) measure performance, and 2) compare performance, both to prior implementations and, potentially, to other FRP implementations. Of course, if they are very different, that may be really hard and need to be addressed separately.

I'm creating this issue to document this line of work and have a way to track progress in this direction.

This is also relevant for: https:  github.com ivanperez-keera dunai issues 233",2,2,0,3
ivanperez-keera/Yampa,166,Is it possible to create a state snapshot?,"I'm making a multiplayer game and I want to be able to create a state snapshot so that I can go back in time and reapply input deltas to handle lag, client side prediction etc...

Is it possible to make a copy   snapshot of `ReactHandle` and then later rewrite the original `ReactHandle` with an older snapshot?

I've heard there was a function in previous versions of Yampa called `age` or something which would allow for such shenanigans, but I can't find anything like it in the current version.",0,0,0,11
ivanperez-keera/Yampa,165,Fixed pang-a-lambda link. Closes #162,,0,0,0,1
ivanperez-keera/Yampa,164,Notice in readme about LaneWars,"[Lane Wars](https:  github.com Mattiemus LaneWars) is a multiplayer MOBA written using Haskell, Yampa, and SDL. This seems to fit the bill perfectly to be added to the readme as an example on how to do multiplayer in yampa.",2,2,0,0
ivanperez-keera/Yampa,163,Added notice to README about LaneWars,I found this game while browsing around and thought it would be a useful learning resource to put here,0,0,0,4
ivanperez-keera/Yampa,162,pang-a-lambda in readme on github,"Hi! I have been looking at `pang-a-lambda` for the last week and it's taught me a lot, so thanks a lot for writing it! But it's only available on hackage right now, the github link in the yampa readme is dead. I assume this is because it doesn't build any more, but maybe we could just make the link point to hackage instead, or maybe have a archived github repo with it in.",0,0,0,2
ivanperez-keera/Yampa,161,Rename Prop to SP,"The Prop name in Yampa-test is partly inaccurate, since it is a quantified propostion, or predicate. So a different name might be better (e.g., `SP` for signal predicate).",0,0,0,0
ivanperez-keera/Yampa,160,Adding the bearriver arcade to readme,"In https:  github.com ivanperez-keera dunai issues 223, @walseb announced a series of examples built on top of bearriver, making them also Yampa compatible.

These could be added to Yampa's README.",0,0,0,0
ivanperez-keera/Yampa,159,Provide Yampa in Stackage?,I checked both https:  www.stackage.org lts-15.14 and https:  www.stackage.org nightly-2020-05-26 and Yampa is in neither. Is there a reason why? I built Yampa for myself just fine using `stack` with LTS-15.14.,0,0,0,1
ivanperez-keera/Yampa,158,Update gitignore wrt. the gitignore project,"The file https:  raw.githubusercontent.com github gitignore master Haskell.gitignore contains many more entries than the `.gitignore` file in the top dir.

This has recently started being a problem because new versions of cabal (?) generate additional  files not included in that `.gitignore`.
",0,0,0,5
ivanperez-keera/Yampa,157,Added notice to readme about the bearriver arcade,https:  github.com ivanperez-keera dunai issues 223,0,0,0,5
ivanperez-keera/Yampa,156,Version of GHC 8.8 used by travis is outdated,"The travis build uses 8.8.1, but 8.8.3 is out.",0,0,0,0
ivanperez-keera/Yampa,155,Added notice about implementing vector space using linear,"As discussed ivanperez-keera Yampa#132
I wasn't sure where to put it in `Yampa.hs` so I just put it after the only mention of `integral`",0,0,0,1
ivanperez-keera/Yampa,154,Support GHC 8.10,"GHC 8.10 is out, so it would be appropriate to add it to the battery of tests in the travis file.

If the travis build fails, it would be necessary to fix the errors before the pull request can be accepted.

This is a simple issue, so I'm listing it for beginners so that someone new can make their first contribution. If you do so, I ask you to, please, document your change well also in the commit message so that, even if we move out of github in the future or a new maintainer comes in, things are properly documented :)",0,0,0,0
ivanperez-keera/Yampa,153,List dunai in related projects,"Dunai, and more so bearriver, is very related to Yampa, and it could be helpful to list it in the README as one of the related projects.

This is a simple issue, so I'm listing it for beginners so that someone new can make their first contribution. If you do so, I ask you to, please, document your change well also in the commit message (including why dunai and bearriver are related to Yampa) so that, even if we move out of github in the future or a new maintainer comes in, things are properly documented :)",0,0,0,0
ivanperez-keera/Yampa,152,Example in README contains error,"The example I just introduced in the readme contains a minor error.

The output function should return `False` to continue forever.",0,0,0,0
ivanperez-keera/Yampa,151,Document Hello Yampa in README,"Yampa is surprisingly simple to get going, and yet we do not have any sensible explanation for newcomers.

We should have something in the README that helps people get something running in no time.",0,0,0,0
ivanperez-keera/Yampa,150,Creating and destroying objects,"Hey guys,

I am thinking of adding a feature to create and destroy objects.  Just conceptualizing here.  I've got the game-state described as the following:
```haskell
data Game =
     Game
     {
       _options  :: Options
     , _gStg     :: Stage
     , _objects  :: [Object]
     , _camera   :: Camera
     } deriving Show
```
I would like to be able to change the number of objects at run-time, as a response to some event.  Is not it simply the matter of switching to a game-state copy with a different number of objects, possibly copying a subset of objects from the original game-state to the new state?  Or is it more complicated than that?

I see the problem discussed in ""Functional Reactive Programming, Refactored"", I wonder how does it work in Yampa? 


Thanks,
Vlad",0,0,0,3
ivanperez-keera/Yampa,149,Tags file not being ingored,"To navigate the codebase, it is useful to have a `tags` file around.

This file, however, should not be tracked by git.",0,0,0,0
ivanperez-keera/Yampa,148,Release yampa-test 0.2,Release version using tasty for testing.,0,0,0,0
ivanperez-keera/Yampa,147,Release Yampa 0.13.1,"Yampa has seen improvements recently in terms of simplified testing and better support for GHC 8.8.

As noted by @RyanGlScott in #143 , it would be useful to release a new version without delay.",0,0,0,1
ivanperez-keera/Yampa,146,Use tasty in yampa-test,This allows us to get rid of the `cabal-test-quickcheck` dependency. See the discussion starting at https:  github.com ivanperez-keera Yampa pull 143#issuecomment-539100674.,0,0,0,0
ivanperez-keera/Yampa,145,Should travis allow the GHC 8.6 case to fail?,"The `.travis.yml` file currently states that the test with GHC 8.6 is allowed to fail. But should it be?

Since 8.6 was initially included in `.travis.yml`, the compiler has matured and even 8.8 has been released now. Compilation seems to consistently succeed for that version: https:  travis-ci.org ivanperez-keera Yampa builds 594563304

I believe compilation should no longer be allowed to fail with 8.6, and perhaps it should be with 8.8 (#141), as per https:  github.com ivanperez-keera Yampa pull 143#issuecomment-539100674.",0,0,0,0
ivanperez-keera/Yampa,144,Configures Travis to test with GHC 8.6.5,Resolves: https:  github.com ivanperez-keera Yampa issues 142,0,0,0,0
ivanperez-keera/Yampa,143,Configure Travis to test with GHC 8.8.1,"If I understand correctly, this addresses:

https:  github.com ivanperez-keera Yampa issues 141",0,0,0,14
ivanperez-keera/Yampa,142,Travis compiles against old (minor) versions of GHC,"The travis file is set up to compile Yampa with GHC 8.6.1, but there's 8.6.5 already.

This should be replaced.",0,0,0,0
ivanperez-keera/Yampa,141,Travis does not compile Yampa with GHC 8.8,"GHC 8.8 is out, and Yampa works fine with it, but travis does not check that yet.",0,0,0,0
ivanperez-keera/Yampa,140,Allow building with GHC 8.8,"`Yampa` needs some slight tweaking to adapt to the `MonadFail` proposal, which was completed in `base-4.13`.",0,0,0,2
ivanperez-keera/Yampa,139,Peoplemon image is too small,"The Peoplemon image introduced in #136 is a bit too small, but could be as big as haskanoid's.",0,0,0,0
ivanperez-keera/Yampa,138,Going backwards in time,"Hey guys,

Is it possible to make time go backwards with Yampa?  An example of that would be running a simulation and then playing backwards in time.  Or a game that could ""go backwards"" in order to replay a moment.  Any ideas where to start with something like that?


Cheers,
Vlad",0,0,0,3
ivanperez-keera/Yampa,137,Cannot make elevator example work,"I'm having a problem compiling the elevator example.

This is what I get:
```
$ cabal exec -- ghci TestElevatorMain.hs
Warning: The exec command is a part of the legacy v1 style of cabal usage.

Please switch to using either the new project style and the new-exec command
or the legacy v1-exec alias as new-style projects will become the default in
the next version of cabal-install. Please file a bug if you cannot replicate a
working v1- use case with the new-style commands.

For more information, see: https:  wiki.haskell.org Cabal NewBuild

GHCi, version 8.6.5: http:  www.haskell.org ghc   :? for help
[1 of 2] Compiling Elevator         ( Elevator.hs, interpreted )

Elevator.hs:21:1: error:
    Could not find module ‘FRP.Yampa.Utilities’
    Use -v to see a list of the files searched for.
   |
21 | import FRP.Yampa.Utilities -- ((^<<), dHold)
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^
Failed, no modules loaded.
```

What should I do?",0,0,0,1
ivanperez-keera/Yampa,136,Link to peoplemon,"Alex Stuart recently released a new game that is pretty cool:

https:  linearity.itch.io peoplemon

This is a great example of Yampa, and should be linked to from the README, possibly together with a screen capture in GIF.",1,1,0,0
ivanperez-keera/Yampa,135,How is the state of Yampa ? ,"Hi, I'm considering introducing a FRP library in the company I'm working for. Latest commit is 729d730  on Nov 14, 2018 (almost a year without changes), are you still under active development ?",0,0,0,2
ivanperez-keera/Yampa,134,3D camera example,"Hey guys,

I am struggling implementing interactive 3D camera controls.  Is there an example of it somewhere?


Thanks,
Vlad",0,0,0,7
ivanperez-keera/Yampa,133,Simultaneous key events?,"Hey, guys

So far I have come up with the following piece of code that's supposed to register and combine simultaneous key events:

```haskell
updateTransform :: M44 Double -> V4 Double -> Keys -> SF AppInput (M44 Double)
updateTransform mtx0 vel0 keys0 =
  -- | foldrWith mtx0 keys - for every key apply a folding transform to mtx0
  -- | in case of keypress event - update the set of keys and call new fold ^
  switch sf cont
    where
      sf = proc input -> do
        mtx'<- fromKeys mtx0 keys0 -< ()
        tr  <- --DT.trace (""tr   :"" ++ show (view translation (mtx0)) ++ ""\n"") $
               --DT.trace (""mtx0 :"" ++ show (transpose mtx0) ++ ""\n"") $
               ((view translation mtx0) ^+^) ^<< integral -< (view translation mtx')

        let mtx = mkTransformationMat (identity::M33 Double) (tr) --(V3 0 0.5 0) --(view translation mtx')

        keyWp     <- key SDL.ScancodeW     ""Pressed""  -< input
        keyWr     <- key SDL.ScancodeW     ""Released"" -< input
        keySp     <- key SDL.ScancodeS     ""Pressed""  -< input
        keySr     <- key SDL.ScancodeS     ""Released"" -< input
        keyAp     <- key SDL.ScancodeA     ""Pressed""  -< input
        keyAr     <- key SDL.ScancodeA     ""Released"" -< input
        keyDp     <- key SDL.ScancodeD     ""Pressed""  -< input
        keyDr     <- key SDL.ScancodeD     ""Released"" -< input
                                                      
        keyQp     <- key SDL.ScancodeQ     ""Pressed""  -< input
        keyQr     <- key SDL.ScancodeQ     ""Released"" -< input
        keyEp     <- key SDL.ScancodeE     ""Pressed""  -< input
        keyEr     <- key SDL.ScancodeE     ""Released"" -< input
        keyZp     <- key SDL.ScancodeZ     ""Pressed""  -< input
        keyZr     <- key SDL.ScancodeZ     ""Released"" -< input
        keyXp     <- key SDL.ScancodeX     ""Pressed""  -< input
        keyXr     <- key SDL.ScancodeX     ""Released"" -< input
        
        keyUpP    <- key SDL.ScancodeUp    ""Pressed""  -< input
        keyUpR    <- key SDL.ScancodeUp    ""Released"" -< input
        keyDownP  <- key SDL.ScancodeDown  ""Pressed""  -< input
        keyDownR  <- key SDL.ScancodeDown  ""Released"" -< input
        keyLeftP  <- key SDL.ScancodeLeft  ""Pressed""  -< input
        keyLeftR  <- key SDL.ScancodeLeft  ""Released"" -< input
        keyRightP <- key SDL.ScancodeRight ""Pressed""  -< input
        keyRightR <- key SDL.ScancodeRight ""Released"" -< input
        
        let result = ( mtx
                  , Keys
                    ( keyEvent keyWp      keyWr     )
                    ( keyEvent keySp      keySr     )
                    ( keyEvent keyAp      keyAr     )
                    ( keyEvent keyDp      keyDr     )
                    ( keyEvent keyQp      keyQr     )
                    ( keyEvent keyEp      keyEr     )
                    ( keyEvent keyZp      keyZr     )
                    ( keyEvent keyXp      keyXr     )
                    ( keyEvent keyUpP     keyUpR    )
                    ( keyEvent keyDownP   keyDownR  )
                    ( keyEvent keyLeftP   keyLeftR  )
                    ( keyEvent keyRightP  keyRightR ) )

        returnA -< ( mtx
                   , mergeEvents -- catEvents - seems to make no difference...
                     [ keyWp,     keyWr
                     , keySp,     keySr
                     , keyAp,     keyAr
                     , keyDp,     keyDr
                     , keyQp,     keyQr
                     , keyEp,     keyEr 
                     , keyZp,     keyZr 
                     , keyXp,     keyXr
                     , keyUpP,    keyUpR
                     , keyDownP,  keyDownR
                     , keyLeftP,  keyLeftR
                     , keyRightP, keyRightR ]
                     `tag` result) -- :: (M44 Double, Event (M44 Double))
                     --`tag` (DT.trace (""result: "" ++ show result)) result) -- :: (M44 Double, Event (M44 Double))

      cont (mtx, keys) = updateTransform mtx vel0 keys -- undefined --fromKeys mtx keys

```
[actual code](https:  github.com madjestic e1337 blob master app Main.hs#L137)

The problem is that though I can support many keys this way, simultaneous key presses do not work - the system always registers a single key-press.

Whenever I trace the `Key ...` record from`result` from the last 2 lines of the code-snippet above, the record never has more than 1 `True` entries, even though I expect that 
```haskell
let result = ( mtx
                  , Keys
                    ( keyEvent keyWp      keyWr     )
                    ( keyEvent keySp      keySr     )
                    ( keyEvent keyAp      keyAr     )
...
```
should make the `Key ...` record from `result` include as many `True` entries as there are keys pressed respectively. 

How can I make multiple key-presses work?

P.S. I used `xev` software to find out that my system supports up to 4 key presses at once.


Thanks,
Vlad",0,0,0,5
ivanperez-keera/Yampa,132,combining Yampa with Linear and other questions,"Hey guys,

I decided to try `linear` as a library for matrexy vectory stuff because it is using unboxed values which promises a better performance, but now I have to jump loops to integrate it into Yampa - they use same names for operators (e.g. `^+^`) and others, so I have to think what I need to hide and what to expose and how to compose...

How do you usually do that?  Do you combine yampa with 3rd party libs, or do you use yampa itself for mathy business like that?  How is the performance?  Does yampa use unboxed values?  Does it matter and why?

So many questions, but, basically, what's the rule of the thumb here?


Cheers,
Vlad",0,0,0,11
ivanperez-keera/Yampa,131,key press events if case idiom?,"Hey guys,

I am working on a piece of code, that is supposed to update the transformation matrix, based on a number of key-events.  Such as, pressing 'A' should offset the matrix along negative x-axis, 'D' - the opposite, etc.

At the moment I've got the following piece of code:
```haskell
            cont (x, keyW, keyS, keyA, keyD, keyQ, keyE, keyUp, keyDown, keyLeft, keyRight) =
        if | isEvent keyW -> translateMatrix x (V4 ( 0.0) ( 0.0) ( 0.1) ( 0.0)) -- forwards
           | isEvent keyS -> translateMatrix x (V4 ( 0.0) ( 0.0) (-0.1) ( 0.0)) -- backwards
           | isEvent keyA -> translateMatrix x (V4 (-0.1) ( 0.0) ( 0.0) ( 0.0)) -- str.left
           | isEvent keyD -> translateMatrix x (V4 ( 0.1) ( 0.0) ( 0.0) ( 0.0)) -- str.right
           | isEvent keyQ     -> rotateMatrix x (Quaternion ( 0.1) (V3 ( 0.0) ( 0.0) ( 1.0))) -- roll left
           | isEvent keyE     -> rotateMatrix x (Quaternion (-0.1) (V3 ( 0.0) ( 0.0) ( 1.0))) -- roll right
           | isEvent keyUp    -> rotateMatrix x (Quaternion (-0.1) (V3 ( 1.0) ( 0.0) ( 0.0))) -- pitch up
           | isEvent keyDown  -> rotateMatrix x (Quaternion ( 0.1) (V3 ( 1.0) ( 0.0) ( 0.0))) -- pitch down
           | isEvent keyLeft  -> rotateMatrix x (Quaternion ( 0.1) (V3 ( 0.0) ( 1.0) ( 0.0))) -- yaw left
           | isEvent keyRight -> rotateMatrix x (Quaternion (-0.1) (V3 ( 0.0) ( 1.0) ( 0.0))) -- yaw right
           | otherwise    -> translateMatrix x (V4 ( 0.0) ( 0.0) ( 0.0) ( 0.0)) -- nothing

```

I wonder if this is an ok way to do it, or, perhaps, there's a better idiom to use for similar cases?

Thanks,
Vlad",0,0,0,3
ivanperez-keera/Yampa,130,Is Yampa parallel?,"I have implemented a small program which uses Yampa. I build it using stack with additional ghc-options of ""-threaded -with-rtsopts=-N"" (amongst others). When I execute the program (also using stack), then I see that CPU usage is between 300 and 400%. Thus it seems that my program is utilizing all 4 cores. The funny thing is: I am not using any of the parallel features of Haskell, which leaves the only option that Yampa is doing it. The relevant functions I am using are dpSwitch and embed. I had a quick look at their implementations and they also seem not to use any parallel features. Am I missing something?",0,0,0,3
